VegID,PointID,CenterVsEdge,VFzone,LocationType,Control_or_Treatment,Burn2023,Burn2022,Date,CenterRobel_N,CenterRobel_E,CenterRobel_S,CenterRobel_W,EdgeRobel_N,EdgeRobel_E,EdgeRobel_S,EdgeRobel_W,Plot%Shrub,Plot%Tree,VegPlotLocation,%LiveGrass,%LiveForb,%Shrub,%DeadGrass,%OtherDead,%Litter,%Bare,PropLiveGrass,PropLiveForb,PropShrub,PropDeadGrass,PropOtherDead,PropLitter,PropBare
650,6C_North,Edge,6C,uplands,Control,yes,yes,9-Jul-23,3.5,3.5,2,3,2.5,2,3,3,0,0,Center,60,15,0,0,0,0,25,0.6,0.15,0,0,0,0,0.25
650,6C_North,Edge,6C,uplands,Control,yes,yes,9-Jul-23,3.5,3.5,2,3,2.5,2,3,3,0,0,North,55,25,0,0,0,0,20,0.55,0.25,0,0,0,0,0.2
650,6C_North,Edge,6C,uplands,Control,yes,yes,9-Jul-23,3.5,3.5,2,3,2.5,2,3,3,0,0,East,75,5,0,5,0,0,15,0.75,0.05,0,0.05,0,0,0.15
650,6C_North,Edge,6C,uplands,Control,yes,yes,9-Jul-23,3.5,3.5,2,3,2.5,2,3,3,0,0,South,70,15,0,0,0,5,10,0.7,0.15,0,0,0,0.05,0.1
650,6C_North,Edge,6C,uplands,Control,yes,yes,9-Jul-23,3.5,3.5,2,3,2.5,2,3,3,0,0,West,55,30,0,0,0,0,15,0.55,0.3,0,0,0,0,0.15
651,6C_Center,Center,6C,uplands,Control,yes,yes,9-Jul-23,4,2,2,2,2.5,3,2.5,2,0,0,Center,25,5,0,0,0,0,20,0.25,0.05,0,0,0,0,0.2
651,6C_Center,Center,6C,uplands,Control,yes,yes,9-Jul-23,4,2,2,2,2.5,3,2.5,2,0,0,North,75,10,0,0,0,0,15,0.75,0.1,0,0,0,0,0.15
651,6C_Center,Center,6C,uplands,Control,yes,yes,9-Jul-23,4,2,2,2,2.5,3,2.5,2,0,0,East,40,20,0,0,0,0,40,0.4,0.2,0,0,0,0,0.4
651,6C_Center,Center,6C,uplands,Control,yes,yes,9-Jul-23,4,2,2,2,2.5,3,2.5,2,0,0,South,65,5,0,0,0,0,30,0.65,0.05,0,0,0,0,0.3
651,6C_Center,Center,6C,uplands,Control,yes,yes,9-Jul-23,4,2,2,2,2.5,3,2.5,2,0,0,West,55,10,0,0,0,0,35,0.55,0.1,0,0,0,0,0.35
652,5T_West,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3.5,4.5,2.5,3.5,2,2.5,2.5,4.5,0,0,Center,60,10,0,0,0,0,30,0.6,0.1,0,0,0,0,0.3
652,5T_West,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3.5,4.5,2.5,3.5,2,2.5,2.5,4.5,0,0,North,30,20,0,0,0,0,50,0.3,0.2,0,0,0,0,0.5
652,5T_West,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3.5,4.5,2.5,3.5,2,2.5,2.5,4.5,0,0,East,100,0,0,0,0,0,0,1,0,0,0,0,0,0
652,5T_West,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3.5,4.5,2.5,3.5,2,2.5,2.5,4.5,0,0,South,60,40,0,0,0,0,0,0.6,0.4,0,0,0,0,0
652,5T_West,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3.5,4.5,2.5,3.5,2,2.5,2.5,4.5,0,0,West,60,15,0,0,0,0,25,0.6,0.15,0,0,0,0,0.25
653,5T_Center,Center,5C,uplands,Control,yes,no,11-Jul-23,2,2.5,1.5,1.5,2.5,1.5,1,2.5,0,0,Center,10,20,0,0,0,0,70,0.1,0.2,0,0,0,0,0.7
653,5T_Center,Center,5C,uplands,Control,yes,no,11-Jul-23,2,2.5,1.5,1.5,2.5,1.5,1,2.5,0,0,North,10,10,0,0,0,0,80,0.1,0.1,0,0,0,0,0.8
653,5T_Center,Center,5C,uplands,Control,yes,no,11-Jul-23,2,2.5,1.5,1.5,2.5,1.5,1,2.5,0,0,East,40,0,0,0,0,0,60,0.4,0,0,0,0,0,0.6
653,5T_Center,Center,5C,uplands,Control,yes,no,11-Jul-23,2,2.5,1.5,1.5,2.5,1.5,1,2.5,0,0,South,15,10,0,0,0,0,75,0.15,0.1,0,0,0,0,0.75
653,5T_Center,Center,5C,uplands,Control,yes,no,11-Jul-23,2,2.5,1.5,1.5,2.5,1.5,1,2.5,0,0,West,40,10,0,0,0,0,50,0.4,0.1,0,0,0,0,0.5
654,5T_East,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3,5.5,2,4,3,3,2,2,0,0,Center,25,25,0,0,0,0,50,0.25,0.25,0,0,0,0,0.5
654,5T_East,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3,5.5,2,4,3,3,2,2,0,0,North,60,0,0,0,0,0,40,0.6,0,0,0,0,0,0.4
654,5T_East,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3,5.5,2,4,3,3,2,2,0,0,East,40,40,0,0,0,0,20,0.4,0.4,0,0,0,0,0.2
654,5T_East,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3,5.5,2,4,3,3,2,2,0,0,South,20,80,0,0,0,0,0,0.2,0.8,0,0,0,0,0
654,5T_East,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3,5.5,2,4,3,3,2,2,0,0,West,25,60,0,0,0,0,15,0.25,0.6,0,0,0,0,0.15
655,5T_South,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3.5,4,2.5,2.5,3,2,2.5,2.5,0,0,Center,90,5,0,0,0,0,5,0.9,0.05,0,0,0,0,0.05
655,5T_South,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3.5,4,2.5,2.5,3,2,2.5,2.5,0,0,North,70,0,0,0,0,0,30,0.7,0,0,0,0,0,0.3
655,5T_South,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3.5,4,2.5,2.5,3,2,2.5,2.5,0,0,East,95,0,0,0,0,0,5,0.95,0,0,0,0,0,0.05
655,5T_South,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3.5,4,2.5,2.5,3,2,2.5,2.5,0,0,South,90,5,0,0,0,0,5,0.9,0.05,0,0,0,0,0.05
655,5T_South,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,3.5,4,2.5,2.5,3,2,2.5,2.5,0,0,West,80,0,0,0,0,0,20,0.8,0,0,0,0,0,0.2
656,5C_Center,Center,5T,uplands,Treatment,yes,no,11-Jul-23,2.5,2.5,2.5,2,3,4,2.5,2.5,0,0,Center,80,5,0,0,0,0,15,0.8,0.05,0,0,0,0,0.15
656,5C_Center,Center,5T,uplands,Treatment,yes,no,11-Jul-23,2.5,2.5,2.5,2,3,4,2.5,2.5,0,0,North,80,0,0,5,0,0,15,0.8,0,0,0.05,0,0,0.15
656,5C_Center,Center,5T,uplands,Treatment,yes,no,11-Jul-23,2.5,2.5,2.5,2,3,4,2.5,2.5,0,0,East,70,0,0,10,0,0,20,0.7,0,0,0.1,0,0,0.2
656,5C_Center,Center,5T,uplands,Treatment,yes,no,11-Jul-23,2.5,2.5,2.5,2,3,4,2.5,2.5,0,0,South,90,0,0,0,0,0,10,0.9,0,0,0,0,0,0.1
656,5C_Center,Center,5T,uplands,Treatment,yes,no,11-Jul-23,2.5,2.5,2.5,2,3,4,2.5,2.5,0,0,West,10,90,0,0,0,0,0,0.1,0.9,0,0,0,0,0
657,5C_South,Edge,5C,uplands,Control,yes,no,11-Jul-23,2,3.5,4,3.5,3,2.5,3.5,2,0,0,Center,60,30,0,0,0,0,10,0.6,0.3,0,0,0,0,0.1
657,5C_South,Edge,5C,uplands,Control,yes,no,11-Jul-23,2,3.5,4,3.5,3,2.5,3.5,2,0,0,North,20,50,0,0,0,0,30,0.2,0.5,0,0,0,0,0.3
657,5C_South,Edge,5C,uplands,Control,yes,no,11-Jul-23,2,3.5,4,3.5,3,2.5,3.5,2,0,0,East,60,20,0,0,0,0,20,0.6,0.2,0,0,0,0,0.2
657,5C_South,Edge,5C,uplands,Control,yes,no,11-Jul-23,2,3.5,4,3.5,3,2.5,3.5,2,0,0,South,90,0,0,0,0,0,10,0.9,0,0,0,0,0,0.1
657,5C_South,Edge,5C,uplands,Control,yes,no,11-Jul-23,2,3.5,4,3.5,3,2.5,3.5,2,0,0,West,70,20,0,0,0,5,5,0.7,0.2,0,0,0,0.05,0.05
658,5C_East,Edge,5C,uplands,Control,yes,no,11-Jul-23,2.5,4,3.5,2.5,4,2.5,3,3,0,0,Center,50,10,0,0,0,0,40,0.5,0.1,0,0,0,0,0.4
658,5C_East,Edge,5C,uplands,Control,yes,no,11-Jul-23,2.5,4,3.5,2.5,4,2.5,3,3,0,0,North,30,20,0,0,0,0,50,0.3,0.2,0,0,0,0,0.5
658,5C_East,Edge,5C,uplands,Control,yes,no,11-Jul-23,2.5,4,3.5,2.5,4,2.5,3,3,0,0,East,90,5,0,0,0,0,5,0.9,0.05,0,0,0,0,0.05
658,5C_East,Edge,5C,uplands,Control,yes,no,11-Jul-23,2.5,4,3.5,2.5,4,2.5,3,3,0,0,South,35,60,0,0,0,0,5,0.35,0.6,0,0,0,0,0.05
658,5C_East,Edge,5C,uplands,Control,yes,no,11-Jul-23,2.5,4,3.5,2.5,4,2.5,3,3,0,0,West,50,40,0,5,0,0,5,0.5,0.4,0,0.05,0,0,0.05
659,5T_North,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,2.5,2,2,2.5,2.5,2.5,3,2.5,10,0,Center,70,0,0,0,0,0,30,0.7,0,0,0,0,0,0.3
659,5T_North,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,2.5,2,2,2.5,2.5,2.5,3,2.5,10,0,North,60,0,0,0,0,0,40,0.6,0,0,0,0,0,0.4
659,5T_North,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,2.5,2,2,2.5,2.5,2.5,3,2.5,10,0,East,40,10,0,0,0,0,50,0.4,0.1,0,0,0,0,0.5
659,5T_North,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,2.5,2,2,2.5,2.5,2.5,3,2.5,10,0,South,40,20,0,0,0,0,40,0.4,0.2,0,0,0,0,0.4
659,5T_North,Edge,5T,uplands,Treatment,yes,no,11-Jul-23,2.5,2,2,2.5,2.5,2.5,3,2.5,10,0,West,25,0,0,5,0,0,70,0.25,0,0,0.05,0,0,0.7
660,4T_East,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,2.5,4,1,2,2.5,5.5,3,2,0,0,Center,60,0,0,0,20,10,10,0.6,0,0,0,0.2,0.1,0.1
660,4T_East,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,2.5,4,1,2,2.5,5.5,3,2,0,0,North,20,50,0,0,0,0,30,0.2,0.5,0,0,0,0,0.3
660,4T_East,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,2.5,4,1,2,2.5,5.5,3,2,0,0,East,10,90,0,0,0,0,0,0.1,0.9,0,0,0,0,0
660,4T_East,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,2.5,4,1,2,2.5,5.5,3,2,0,0,South,50,20,0,10,10,0,10,0.5,0.2,0,0.1,0.1,0,0.1
660,4T_East,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,2.5,4,1,2,2.5,5.5,3,2,0,0,West,40,50,0,0,5,0,5,0.4,0.5,0,0,0.05,0,0.05
661,4T_Center,Center,4T,uplands,Treatment,yes,no,11-Jul-23,3,2.5,3.5,3,3,3,3,2.5,0,0,Center,40,5,0,0,0,0,55,0.4,0.05,0,0,0,0,0.55
661,4T_Center,Center,4T,uplands,Treatment,yes,no,11-Jul-23,3,2.5,3.5,3,3,3,3,2.5,0,0,North,90,0,0,0,0,0,10,0.9,0,0,0,0,0,0.1
661,4T_Center,Center,4T,uplands,Treatment,yes,no,11-Jul-23,3,2.5,3.5,3,3,3,3,2.5,0,0,East,80,10,0,0,0,0,10,0.8,0.1,0,0,0,0,0.1
661,4T_Center,Center,4T,uplands,Treatment,yes,no,11-Jul-23,3,2.5,3.5,3,3,3,3,2.5,0,0,South,90,10,0,0,0,0,0,0.9,0.1,0,0,0,0,0
661,4T_Center,Center,4T,uplands,Treatment,yes,no,11-Jul-23,3,2.5,3.5,3,3,3,3,2.5,0,0,West,10,80,0,0,0,0,0,0.1,0.8,0,0,0,0,0
662,5C_North,Edge,5C,uplands,Control,yes,no,11-Jul-23,2.5,3,3.5,3,2,2,4,3,0,0,Center,80,15,0,0,0,0,5,0.8,0.15,0,0,0,0,0.05
662,5C_North,Edge,5C,uplands,Control,yes,no,11-Jul-23,2.5,3,3.5,3,2,2,4,3,0,0,North,70,10,0,5,0,0,15,0.7,0.1,0,0.05,0,0,0.15
662,5C_North,Edge,5C,uplands,Control,yes,no,11-Jul-23,2.5,3,3.5,3,2,2,4,3,0,0,East,70,0,0,0,0,0,30,0.7,0,0,0,0,0,0.3
662,5C_North,Edge,5C,uplands,Control,yes,no,11-Jul-23,2.5,3,3.5,3,2,2,4,3,0,0,South,25,70,0,0,0,0,5,0.25,0.7,0,0,0,0,0.05
662,5C_North,Edge,5C,uplands,Control,yes,no,11-Jul-23,2.5,3,3.5,3,2,2,4,3,0,0,West,90,0,0,0,0,0,10,0.9,0,0,0,0,0,0.1
663,5C_West,Edge,5C,uplands,Control,yes,no,11-Jul-23,2,3,3,3.5,3,3,3.5,3,0,0,Center,80,0,0,5,0,0,15,0.8,0,0,0.05,0,0,0.15
663,5C_West,Edge,5C,uplands,Control,yes,no,11-Jul-23,2,3,3,3.5,3,3,3.5,3,0,0,North,80,0,0,0,0,0,20,0.8,0,0,0,0,0,0.2
663,5C_West,Edge,5C,uplands,Control,yes,no,11-Jul-23,2,3,3,3.5,3,3,3.5,3,0,0,East,50,50,0,0,0,0,0,0.5,0.5,0,0,0,0,0
663,5C_West,Edge,5C,uplands,Control,yes,no,11-Jul-23,2,3,3,3.5,3,3,3.5,3,0,0,South,60,40,0,0,0,0,0,0.6,0.4,0,0,0,0,0
663,5C_West,Edge,5C,uplands,Control,yes,no,11-Jul-23,2,3,3,3.5,3,3,3.5,3,0,0,West,90,0,0,0,0,0,10,0.9,0,0,0,0,0,0.1
664,4C_West,Edge,4C,uplands,Control,yes,no,11-Jul-23,4,5,4,4,4.5,2.5,3,4,0,0,Center,20,50,0,0,0,0,30,0.2,0.5,0,0,0,0,0.3
664,4C_West,Edge,4C,uplands,Control,yes,no,11-Jul-23,4,5,4,4,4.5,2.5,3,4,0,0,North,30,25,0,0,0,5,40,0.3,0.25,0,0,0,0.05,0.4
664,4C_West,Edge,4C,uplands,Control,yes,no,11-Jul-23,4,5,4,4,4.5,2.5,3,4,0,0,East,40,30,0,0,0,0,30,0.4,0.3,0,0,0,0,0.3
664,4C_West,Edge,4C,uplands,Control,yes,no,11-Jul-23,4,5,4,4,4.5,2.5,3,4,0,0,South,30,20,0,0,0,0,50,0.3,0.2,0,0,0,0,0.5
664,4C_West,Edge,4C,uplands,Control,yes,no,11-Jul-23,4,5,4,4,4.5,2.5,3,4,0,0,West,40,20,0,0,0,0,40,0.4,0.2,0,0,0,0,0.4
665,4T_North,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,4,3,2,2,4.5,3,4.5,2,2,0,Center,40,50,0,0,0,0,10,0.4,0.5,0,0,0,0,0.1
665,4T_North,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,4,3,2,2,4.5,3,4.5,2,2,0,North,40,40,0,0,0,0,20,0.4,0.4,0,0,0,0,0.2
665,4T_North,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,4,3,2,2,4.5,3,4.5,2,2,0,East,10,40,0,0,0,0,50,0.1,0.4,0,0,0,0,0.5
665,4T_North,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,4,3,2,2,4.5,3,4.5,2,2,0,South,50,0,50,0,0,0,0,0.5,0,0.5,0,0,0,0
665,4T_North,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,4,3,2,2,4.5,3,4.5,2,2,0,West,20,60,0,15,0,0,5,0.2,0.6,0,0.15,0,0,0.05
666,4T_West,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,1,0.5,2,2.5,1,2.5,1.5,2.5,0,0,Center,40,0,0,0,0,0,60,0.4,0,0,0,0,0,0.6
666,4T_West,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,1,0.5,2,2.5,1,2.5,1.5,2.5,0,0,North,50,20,0,0,0,0,30,0.5,0.2,0,0,0,0,0.3
666,4T_West,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,1,0.5,2,2.5,1,2.5,1.5,2.5,0,0,East,20,0,0,0,0,0,80,0.2,0,0,0,0,0,0.8
666,4T_West,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,1,0.5,2,2.5,1,2.5,1.5,2.5,0,0,South,20,30,0,0,0,0,50,0.2,0.3,0,0,0,0,0.5
666,4T_West,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,1,0.5,2,2.5,1,2.5,1.5,2.5,0,0,West,80,0,0,15,0,0,5,0.8,0,0,0.15,0,0,0.05
667,4T_South,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,4,3.5,3,4,3,3,2,4,0,0,Center,90,10,0,0,0,0,0,0.9,0.1,0,0,0,0,0
667,4T_South,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,4,3.5,3,4,3,3,2,4,0,0,North,80,20,0,0,0,0,0,0.8,0.2,0,0,0,0,0
667,4T_South,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,4,3.5,3,4,3,3,2,4,0,0,East,70,25,0,0,0,0,5,0.7,0.25,0,0,0,0,0.05
667,4T_South,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,4,3.5,3,4,3,3,2,4,0,0,South,90,0,0,0,0,0,10,0.9,0,0,0,0,0,0.1
667,4T_South,Edge,4T,uplands,Treatment,yes,no,11-Jul-23,4,3.5,3,4,3,3,2,4,0,0,West,90,0,0,0,0,0,10,0.9,0,0,0,0,0,0.1
668,4C_East,Edge,4C,uplands,Control,yes,no,11-Jul-23,2.5,4,3,2.5,2,2,2.5,4,0,0,Center,50,25,0,5,0,0,20,0.5,0.25,0,0.05,0,0,0.2
668,4C_East,Edge,4C,uplands,Control,yes,no,11-Jul-23,2.5,4,3,2.5,2,2,2.5,4,0,0,North,60,15,0,5,0,0,20,0.6,0.15,0,0.05,0,0,0.2
668,4C_East,Edge,4C,uplands,Control,yes,no,11-Jul-23,2.5,4,3,2.5,2,2,2.5,4,0,0,East,80,5,0,0,0,0,15,0.8,0.05,0,0,0,0,0.15
668,4C_East,Edge,4C,uplands,Control,yes,no,11-Jul-23,2.5,4,3,2.5,2,2,2.5,4,0,0,South,75,5,0,0,0,0,20,0.75,0.05,0,0,0,0,0.2
668,4C_East,Edge,4C,uplands,Control,yes,no,11-Jul-23,2.5,4,3,2.5,2,2,2.5,4,0,0,West,80,5,0,0,0,0,15,0.8,0.05,0,0,0,0,0.15
669,4C_North,Edge,4C,uplands,Control,yes,no,11-Jul-23,3.5,4,3.5,3,4,2.5,2.5,4,0,0,Center,60,30,0,0,0,0,10,0.6,0.3,0,0,0,0,0.1
669,4C_North,Edge,4C,uplands,Control,yes,no,11-Jul-23,3.5,4,3.5,3,4,2.5,2.5,4,0,0,North,80,5,0,0,0,0,15,0.8,0.05,0,0,0,0,0.15
669,4C_North,Edge,4C,uplands,Control,yes,no,11-Jul-23,3.5,4,3.5,3,4,2.5,2.5,4,0,0,East,85,5,0,0,0,0,10,0.85,0.05,0,0,0,0,0.1
669,4C_North,Edge,4C,uplands,Control,yes,no,11-Jul-23,3.5,4,3.5,3,4,2.5,2.5,4,0,0,South,70,5,0,5,0,10,10,0.7,0.05,0,0.05,0,0.1,0.1
669,4C_North,Edge,4C,uplands,Control,yes,no,11-Jul-23,3.5,4,3.5,3,4,2.5,2.5,4,0,0,West,75,5,0,5,0,5,10,0.75,0.05,0,0.05,0,0.05,0.1
670,4C_Center,Center,4T,uplands,Treatment,yes,no,11-Jul-23,2,3,2.5,3.5,2,3,3,3,0,0,Center,40,20,0,0,0,0,40,0.4,0.2,0,0,0,0,0.4
670,4C_Center,Center,4T,uplands,Treatment,yes,no,11-Jul-23,2,3,2.5,3.5,2,3,3,3,0,0,North,50,20,0,0,0,0,30,0.5,0.2,0,0,0,0,0.3
670,4C_Center,Center,4T,uplands,Treatment,yes,no,11-Jul-23,2,3,2.5,3.5,2,3,3,3,0,0,East,35,5,0,0,0,0,60,0.35,0.05,0,0,0,0,0.6
670,4C_Center,Center,4T,uplands,Treatment,yes,no,11-Jul-23,2,3,2.5,3.5,2,3,3,3,0,0,South,40,10,0,0,0,0,50,0.4,0.1,0,0,0,0,0.5
670,4C_Center,Center,4T,uplands,Treatment,yes,no,11-Jul-23,2,3,2.5,3.5,2,3,3,3,0,0,West,25,5,0,10,0,0,60,0.25,0.05,0,0.1,0,0,0.6
671,4C_South,Edge,4C,uplands,Control,yes,no,11-Jul-23,4.5,4,4,3,3,4,3,4,0,0,Center,75,5,0,0,0,0,20,0.75,0.05,0,0,0,0,0.2
671,4C_South,Edge,4C,uplands,Control,yes,no,11-Jul-23,4.5,4,4,3,3,4,3,4,0,0,North,75,0,0,0,0,0,25,0.75,0,0,0,0,0,0.25
671,4C_South,Edge,4C,uplands,Control,yes,no,11-Jul-23,4.5,4,4,3,3,4,3,4,0,0,East,65,15,0,0,0,0,20,0.65,0.15,0,0,0,0,0.2
671,4C_South,Edge,4C,uplands,Control,yes,no,11-Jul-23,4.5,4,4,3,3,4,3,4,0,0,South,50,10,0,0,0,0,40,0.5,0.1,0,0,0,0,0.4
671,4C_South,Edge,4C,uplands,Control,yes,no,11-Jul-23,4.5,4,4,3,3,4,3,4,0,0,West,40,5,0,5,0,0,50,0.4,0.05,0,0.05,0,0,0.5
672,8C_West,Edge,8C,uplands,Control,yes,no,11-Jul-23,3,6,3.5,2.5,3,2.5,3,2,0,0,Center,50,20,0,0,0,0,30,0.5,0.2,0,0,0,0,0.3
672,8C_West,Edge,8C,uplands,Control,yes,no,11-Jul-23,3,6,3.5,2.5,3,2.5,3,2,0,0,North,25,10,0,0,0,5,60,0.25,0.1,0,0,0,0.05,0.6
672,8C_West,Edge,8C,uplands,Control,yes,no,11-Jul-23,3,6,3.5,2.5,3,2.5,3,2,0,0,East,15,10,0,0,0,5,70,0.15,0.1,0,0,0,0.05,0.7
672,8C_West,Edge,8C,uplands,Control,yes,no,11-Jul-23,3,6,3.5,2.5,3,2.5,3,2,0,0,South,30,20,0,5,0,5,40,0.3,0.2,0,0.05,0,0.05,0.4
672,8C_West,Edge,8C,uplands,Control,yes,no,11-Jul-23,3,6,3.5,2.5,3,2.5,3,2,0,0,west,15,20,0,0,0,5,60,0.15,0.2,0,0,0,0.05,0.6
673,8C_Center,Center,8C,uplands,Control,yes,no,11-Jul-23,1.5,1,2,1,3,1,2,2,0,0,Center,40,10,0,10,0,0,40,0.4,0.1,0,0.1,0,0,0.4
673,8C_Center,Center,8C,uplands,Control,yes,no,11-Jul-23,1.5,1,2,1,3,1,2,2,0,0,North,20,20,0,0,0,0,60,0.2,0.2,0,0,0,0,0.6
673,8C_Center,Center,8C,uplands,Control,yes,no,11-Jul-23,1.5,1,2,1,3,1,2,2,0,0,East,20,25,0,0,0,5,50,0.2,0.25,0,0,0,0.05,0.5
673,8C_Center,Center,8C,uplands,Control,yes,no,11-Jul-23,1.5,1,2,1,3,1,2,2,0,0,South,10,5,0,10,0,5,70,0.1,0.05,0,0.1,0,0.05,0.7
673,8C_Center,Center,8C,uplands,Control,yes,no,11-Jul-23,1.5,1,2,1,3,1,2,2,0,0,West,30,15,0,5,0,0,50,0.3,0.15,0,0.05,0,0,0.5
674,8C_East,Edge,8C,uplands,Control,yes,no,11-Jul-23,2,2,6,1.5,3,2,3.5,2,10,0,Center,10,15,0,5,0,10,60,0.1,0.15,0,0.05,0,0.1,0.6
674,8C_East,Edge,8C,uplands,Control,yes,no,11-Jul-23,2,2,6,1.5,3,2,3.5,2,10,0,North,5,0,0,0,0,5,90,0.05,0,0,0,0,0.05,0.9
674,8C_East,Edge,8C,uplands,Control,yes,no,11-Jul-23,2,2,6,1.5,3,2,3.5,2,10,0,East,40,5,0,10,0,5,40,0.4,0.05,0,0.1,0,0.05,0.4
674,8C_East,Edge,8C,uplands,Control,yes,no,11-Jul-23,2,2,6,1.5,3,2,3.5,2,10,0,South,20,20,0,10,0,0,50,0.2,0.2,0,0.1,0,0,0.5
674,8C_East,Edge,8C,uplands,Control,yes,no,11-Jul-23,2,2,6,1.5,3,2,3.5,2,10,0,West,50,10,0,5,0,5,30,0.5,0.1,0,0.05,0,0.05,0.3
675,8C_North,Edge,8C,uplands,Control,yes,no,11-Jul-23,3,2.5,3,4,3,2,2.5,3.5,0,0,Center,20,20,0,0,0,0,60,0.2,0.2,0,0,0,0,0.6
675,8C_North,Edge,8C,uplands,Control,yes,no,11-Jul-23,3,2.5,3,4,3,2,2.5,3.5,0,0,North,50,20,0,0,0,0,30,0.5,0.2,0,0,0,0,0.3
675,8C_North,Edge,8C,uplands,Control,yes,no,11-Jul-23,3,2.5,3,4,3,2,2.5,3.5,0,0,East,40,25,0,0,0,10,25,0.4,0.25,0,0,0,0.1,0.25
675,8C_North,Edge,8C,uplands,Control,yes,no,11-Jul-23,3,2.5,3,4,3,2,2.5,3.5,0,0,South,55,20,0,0,0,5,20,0.55,0.2,0,0,0,0.05,0.2
675,8C_North,Edge,8C,uplands,Control,yes,no,11-Jul-23,3,2.5,3,4,3,2,2.5,3.5,0,0,West,30,15,0,0,0,10,45,0.3,0.15,0,0,0,0.1,0.45
676,8T_East,Edge,8T,uplands,Treatment,yes,no,10-Jul-23,2,2,4,3,3,2,2,3,0,0,Center,20,20,0,0,0,0,60,0.2,0.2,0,0,0,0,0.6
676,8T_East,Edge,8T,uplands,Treatment,yes,no,10-Jul-23,2,2,4,3,3,2,2,3,0,0,North,15,15,0,0,0,0,70,0.15,0.15,0,0,0,0,0.7
676,8T_East,Edge,8T,uplands,Treatment,yes,no,10-Jul-23,2,2,4,3,3,2,2,3,0,0,East,20,20,0,0,0,0,60,0.2,0.2,0,0,0,0,0.6
676,8T_East,Edge,8T,uplands,Treatment,yes,no,10-Jul-23,2,2,4,3,3,2,2,3,0,0,South,20,50,0,0,0,0,30,0.2,0.5,0,0,0,0,0.3
676,8T_East,Edge,8T,uplands,Treatment,yes,no,10-Jul-23,2,2,4,3,3,2,2,3,0,0,West,20,20,0,0,0,0,60,0.2,0.2,0,0,0,0,0.6
677,8T_Center,Center,8T,uplands,Treatment,yes,no,10-Jul-23,3,3,2.5,2.5,2,3,3,2.5,0,0,Center,55,15,0,0,0,0,30,0.55,0.15,0,0,0,0,0.3
677,8T_Center,Center,8T,uplands,Treatment,yes,no,10-Jul-23,3,3,2.5,2.5,2,3,3,2.5,0,0,North,40,5,0,0,0,5,50,0.4,0.05,0,0,0,0.05,0.5
677,8T_Center,Center,8T,uplands,Treatment,yes,no,10-Jul-23,3,3,2.5,2.5,2,3,3,2.5,0,0,East,30,45,0,10,0,0,15,0.3,0.45,0,0.1,0,0,0.15
677,8T_Center,Center,8T,uplands,Treatment,yes,no,10-Jul-23,3,3,2.5,2.5,2,3,3,2.5,0,0,South,30,40,0,0,0,0,30,0.3,0.4,0,0,0,0,0.3
677,8T_Center,Center,8T,uplands,Treatment,yes,no,10-Jul-23,3,3,2.5,2.5,2,3,3,2.5,0,0,West,40,15,0,15,0,0,30,0.4,0.15,0,0.15,0,0,0.3
678,8T_South,Edge,8T,uplands,Treatment,yes,no,10-Jul-23,2.5,3,3,3.5,3,3.5,3.5,4,0,0,Center,20,30,0,0,5,0,45,0.2,0.3,0,0,0.05,0,0.45
